ID,Seed,Levels,Wall_ins_thickness,Roof_ins_thickness,Ground_ins_thickness,Wnd_density_south,Wnd_density_north,Wnd_density_west,Wnd_density_east,Window_Option,Shading,Exterior_Surface,Form_factor,Windows,Walls,Win north area,Win south area,Win west area,Win east area,Wall area,Roof area,Ground area,imgName,Total CO2,MaterialCO2,OperationCO2,CO2 End of Life,Climate-location,Construction-preset,C3C4 MaterialCO2,D Material CO2,img
1451,17122,4,0.17,0.25,0.1,0.447976,0.232592,0.157457,0.179537,1,0,2650.17786,1.656361,445.948847,1464.764502,117.144356,263.531041,56.131002,9.142448,1018.815655,592.706679,592.706679,s15671i1451d96.jpg,844596.333439,-2956.629506,847552.962945,12523.451283,2,3,201746.036019,-232887.168976,NumberSlider1451.png
1452,17123,3,0.17,0.25,0.1,0.280824,0.232592,0.261942,0.284022,1,0,2745.549953,1.715969,297.796748,1138.125622,92.122577,111.226056,45.31426,49.133855,840.328874,803.712165,803.712165,s15671i1452d30.jpg,1045700,416982.438384,628724.034921,36022.998675,0,0,8424.632841,-45731.521455,NumberSlider1452.png
1453,17124,4,0.17,0.25,0.1,0.280824,0.160956,0.261942,0.284022,1,0,2453.462078,1.533414,323.588997,1388.364539,85.603375,149.354944,42.523173,46.107505,1064.775542,532.548769,532.548769,s15671i1453d104.jpg,977127.21698,410546.333327,566580.883653,33348.767526,1,0,8018.288595,-37095.926952,NumberSlider1453.png
1454,17125,3,0.17,0.25,0.1,0.463673,0.160956,0.166428,0.284022,1,0,2906.274242,1.816421,315.364347,1131.439347,55.940247,161.149978,36.309334,61.964788,816.075001,887.417447,887.417447,s15671i1454d30.jpg,1116600,430157.901833,686428.338377,38382.482037,2,0,8779.295329,-47981.159967,NumberSlider1454.png
1455,17126,4,0.17,0.25,0.1,0.463673,0.160956,0.166428,0.188507,1,0,3022.789616,1.889244,458.66398,1605.377442,103.702466,298.74109,26.361556,29.858867,1146.713462,708.706087,708.706087,s15671i1455d108.jpg,1244900,462587.778376,782319.090164,36606.938245,0,1,8055.8028,-61853.265066,NumberSlider1455.png
1456,17127,3,0.17,0.25,0.1,0.296522,0.239319,0.166428,0.188507,1,0,2851.176052,1.781985,289.930146,1193.358905,103.38087,128.09123,27.41077,31.047277,903.428759,828.908574,828.908574,s15671i1456d33.jpg,1022800,413803.720842,608993.129253,33851.383327,1,1,7718.846649,-61759.968947,NumberSlider1456.png
1457,17128,4,0.17,0.25,0.1,0.296522,0.239319,0.270913,0.188507,1,0,2424.97488,1.515609,342.454258,1350.141063,101.191685,125.378781,68.334871,47.54892,1007.686806,537.416908,537.416908,s15671i1457d116.jpg,1032900,385566.578976,647289.578715,29430.275916,2,1,6720.597164,-53892.465136,NumberSlider1457.png
1458,17129,3,0.17,0.25,0.1,0.479371,0.167683,0.270913,0.292992,1,0,3362.664849,2.101666,392.6776,1271.078032,69.159151,197.711429,60.440549,65.366472,878.400431,1045.793408,1045.793408,s15671i1458d33.jpg,1037300,192641.268181,844673.809366,14410.344829,0,2,36921.493175,-55395.343199,NumberSlider1458.png
1459,17130,5,0.17,0.25,0.1,0.479371,0.167683,0.270913,0.292992,1,0,3293.052069,2.058158,629.932652,1996.119492,123.870509,334.836715,130.679977,40.545452,1366.18684,648.466289,648.466289,s15671i1459d150.jpg,1299800,193419.576066,1106400,12196.164909,1,2,40415.816879,-47260.978128,NumberSlider1459.png
1460,17131,3,0.17,0.25,0.1,0.31222,0.167683,0.175398,0.292992,1,0,2771.019659,1.731887,270.686269,1139.404516,55.978319,104.229528,41.3708,69.107623,868.718247,815.807571,815.807571,s15671i1460d45.jpg,821633.932546,166559.669561,655074.262985,12142.591183,2,2,31134.65521,-47665.373923,NumberSlider1460.png
1461,17132,5,0.17,0.25,0.1,0.31222,0.246047,0.175398,0.197477,1,0,2603.010061,1.626881,401.597553,1633.199107,128.879089,163.540344,51.356616,57.821504,1231.601554,484.905477,484.905477,s15671i1461d165.jpg,681694.107049,-17220.381305,698914.488354,12833.307221,0,3,217411.91943,-249612.744041,NumberSlider1461.png
1462,17133,3,0.17,0.25,0.1,0.495069,0.246047,0.279883,0.197477,1,0,3740.679643,2.337925,491.711003,1457.581503,134.159582,269.941139,51.367128,36.243154,965.8705,1141.54907,1141.54907,s15671i1462d48.jpg,857408.340803,13887.906954,843520.433849,18346.082117,1,3,248047.906363,-295267.553942,NumberSlider1462.png
1463,17134,5,0.17,0.25,0.1,0.495069,0.174411,0.279883,0.197477,1,0,3645.48722,2.27843,692.242498,2178.286243,151.148658,449.902493,59.612021,31.579325,1486.043745,733.600489,733.600489,s15671i1463d130.jpg,1190800,-32060.635925,1222900,16684.845391,2,3,290493.289885,-329419.922431,NumberSlider1463.png
1464,17135,3,0.17,0.25,0.1,0.327918,0.174411,0.279883,0.197477,1,0,2901.735396,1.813585,320.79777,1294.554761,82.519815,155.149199,48.739546,34.389209,973.756992,803.590317,803.590317,s15671i1464d48.jpg,1089300,443683.700509,645576.348038,37223.437755,0,0,8879.59227,-46328.136856,NumberSlider1464.png
1465,17136,2,0.17,0.25,0.1,0.327918,0.174411,0.184368,0.301962,1,0,4181.504806,2.613441,271.091047,1090.785375,63.777366,119.91068,33.134495,54.268505,819.694328,1545.359715,1545.359715,s15671i1465d8.jpg,1325200,519504.626031,805710.433804,46513.887404,1,0,10989.098851,-64533.526839,NumberSlider1465.png
1466,17137,4,0.17,0.25,0.1,0.327918,0.252775,0.184368,0.301962,1,0,3649.138661,2.280712,516.083577,1840.835073,183.380163,237.894079,35.942238,58.867097,1324.751495,904.151794,904.151794,s15671i1466d76.jpg,1538700,563806.501728,974921.608898,49980.064053,2,0,11113.837702,-48736.40104,NumberSlider1466.png
1467,17138,2,0.17,0.25,0.1,0.160767,0.252775,0.184368,0.301962,1,0,2686.529172,1.679081,172.167573,763.869306,47.154929,29.990876,36.022771,58.998996,591.701733,961.329933,961.329933,s15671i1467d10.jpg,898070.361571,347928.623777,550141.737794,28437.455855,0,1,6830.653718,-56460.255069,NumberSlider1467.png
1468,17139,4,0.17,0.25,0.1,0.160767,0.181138,0.288853,0.206447,1,0,2869.190431,1.793244,296.382569,1492.682026,86.533796,76.801676,77.59141,55.455687,1196.299458,688.254202,688.254202,s15671i1468d80.jpg,1135200,443925.355147,691249.577828,36135.066245,1,1,8062.53674,-62394.774093,NumberSlider1468.png
1469,17140,2,0.17,0.25,0.1,0.343615,0.181138,0.288853,0.206447,1,0,5083.242302,3.177026,275.597611,1078.031946,53.030528,100.597664,71.131046,50.838373,802.434335,2002.605178,2002.605178,s15671i1469d12.jpg,1692700,579069.164071,1113600,52945.722549,2,1,11961.510324,-90552.665168,NumberSlider1469.png
1470,17141,4,0.17,0.25,0.1,0.343615,0.181138,0.193338,0.206447,1,0,2355.123376,1.471952,331.506664,1347.778126,90.006082,170.73942,34.220418,36.540743,1016.271463,503.672625,503.672625,s15671i1470d88.jpg,762092.384079,145713.195678,616379.188401,9169.463911,0,2,28058.835355,-36356.526242,NumberSlider1470.png
1471,17142,2,0.17,0.25,0.1,0.176464,0.259502,0.193338,0.310932,1,0,2917.01958,1.823137,191.145435,814.004659,53.545424,36.411446,38.795839,62.392726,622.859224,1051.50746,1051.50746,s15671i1471d12.jpg,726917.532694,186761.795132,540155.737562,13157.875757,1,2,27285.442046,-51249.461194,NumberSlider1471.png
1472,17143,4,0.17,0.25,0.1,0.176464,0.259502,0.193338,0.310932,1,0,3385.58325,2.11599,398.521521,1772.009917,170.73501,137.977664,45.087766,44.721081,1373.488396,806.786666,806.786666,s15671i1472d92.jpg,1038100,170527.185296,867598.276837,12537.816456,2,2,40558.131606,-47700.335338,NumberSlider1472.png
1473,17144,3,0.17,0.25,0.1,0.359313,0.187866,0.297823,0.310932,1,0,4050.695726,2.531685,421.512382,1494.362977,101.713636,194.537773,61.281761,63.979212,1072.850595,1278.166374,1278.166374,s15671i1473d24.jpg,911058.347875,-3717.412061,914775.759936,20014.785583,0,3,273733.241726,-324556.667804,NumberSlider1473.png
1474,17145,4,0.17,0.25,0.1,0.359313,0.187866,0.297823,0.310932,1,0,2619.350906,1.637094,417.35566,1486.904859,107.469679,205.546796,51.046138,53.293046,1069.549199,566.223024,566.223024,s15671i1474d100.jpg,665024.445004,-1586.55662,666611.001624,12253.819156,1,3,200017.965043,-230464.289267,NumberSlider1474.png
1475,17146,3,0.17,0.25,0.1,0.192162,0.187866,0.297823,0.215417,1,0,2897.510618,1.810944,248.33941,1165.558672,71.594666,73.231813,60.066456,43.446475,917.219262,865.975973,865.975973,s15671i1475d27.jpg,654464.560321,2833.333805,651631.226516,15091.06351,2,3,206654.934616,-246633.572375,NumberSlider1475.png
1476,17147,4,0.17,0.25,0.1,0.192162,0.26623,0.202308,0.215417,1,0,3713.287174,2.320804,419.743901,1865.238189,197.481999,142.540469,38.609782,41.111652,1445.494288,924.024492,924.024492,s15671i1476d100.jpg,1504300,577364.508145,926985.405315,51794.643395,0,0,11644.191395,-49839.390188,NumberSlider1476.png
1477,17148,3,0.17,0.25,0.1,0.375011,0.26623,0.202308,0.215417,1,0,3818.09591,2.38631,366.853142,1341.199771,103.300287,145.508576,57.169868,60.874411,974.346628,1238.44807,1238.44807,s15671i1477d30.jpg,1405200,537013.666576,868196.18245,50609.63155,1,0,11154.35206,-58584.547314,NumberSlider1477.png
1478,17149,4,0.17,0.25,0.1,0.375011,0.194594,0.202308,0.319902,1,0,2931.947618,1.832467,434.659919,1563.267669,146.484417,214.257882,45.54245,28.37517,1128.60775,684.339974,684.339974,s15671i1478d108.jpg,1266600,470981.894824,795569.147003,39773.399082,2,0,9138.101806,-41660.281456,NumberSlider1478.png
1479,17150,3,0.17,0.25,0.1,0.20786,0.194594,0.306793,0.319902,1,0,3269.712528,2.04357,297.540295,1243.1914,79.845562,85.288875,64.818084,67.587774,945.651105,1013.260564,1013.260564,s15671i1479d36.jpg,1225500,457753.341878,767766.704777,39526.893599,0,1,8762.903642,-67906.601404,NumberSlider1479.png
1480,17151,5,0.17,0.25,0.1,0.20786,0.194594,0.306793,0.319902,1,0,3481.928946,2.176206,463.037848,1925.373578,121.727131,130.025636,103.432691,107.852391,1462.335729,778.277684,778.277684,s15671i1480d150.jpg,1520800,557597.524367,963224.860114,47516.75913,1,1,10041.970156,-74936.620522,NumberSlider1480.png
1481,17152,3,0.17,0.25,0.1,0.390709,0.272957,0.211278,0.224388,1,0,3687.967065,2.304979,385.941251,1362.98135,106.595913,152.58032,61.475307,65.289711,977.040099,1162.492857,1162.492857,s15671i1481d42.jpg,1443300,502991.783421,940285.704613,44128.2941839999,2,1,9601.060313,-72819.387333,NumberSlider1481.png
1482,17153,5,0.17,0.25,0.1,0.390709,0.272957,0.211278,0.224388,1,0,3320.782926,2.075489,612.658639,1986.318174,215.460491,308.407986,43.059218,45.730945,1373.659534,667.232376,667.232376,s15671i1482d145.jpg,1305800,183769.783937,1122000,12395.297798,0,2,41213.302279,-47970.660696,NumberSlider1482.png
1483,17154,3,0.17,0.25,0.1,0.223557,0.201321,0.211278,0.224388,1,0,3592.704991,2.245441,308.142983,1441.891375,111.014575,123.276262,35.814954,38.037191,1133.748392,1075.406808,1075.406808,s15671i1483d45.jpg,965962.344871,193577.504263,772384.840608,14826.402417,1,2,39630.664274,-56844.141301,NumberSlider1483.png
1484,17155,5,0.17,0.25,0.1,0.223557,0.201321,0.315763,0.224388,1,0,2316.541401,1.447838,334.136,1475.399262,112.356732,124.766662,56.711973,40.300633,1141.263262,420.57107,420.57107,s15671i1484d165.jpg,824493.761197,146390.677955,678103.083242,9458.36781,2,2,29694.068081,-38403.14748,NumberSlider1484.png
1485,17156,3,0.17,0.25,0.1,0.406406,0.201321,0.315763,0.328873,1,0,2539.08769,1.58693,368.192405,1194.318,91.40686,184.522612,45.193336,47.069598,826.125595,672.384845,672.384845,s15671i1485d48.jpg,690262.039194,32344.132054,657917.90714,12817.300673,0,3,174028.810094,-208910.997193,NumberSlider1485.png
1486,17157,5,0.17,0.25,0.1,0.406406,0.279685,0.315763,0.328873,1,0,3942.437337,2.464023,770.098337,2270.396082,217.874713,368.866204,157.902362,25.455059,1500.297745,836.020627,836.020627,s15671i1486d125.jpg,1160000,-43373.753702,1203400,18134.156487,1,3,314947.754303,-356628.985453,NumberSlider1486.png
1487,17158,3,0.17,0.25,0.1,0.406406,0.279685,0.220248,0.328873,1,0,3465.303891,2.165815,449.41427,1388.524361,139.220161,202.298794,43.276009,64.619307,939.110091,1038.389765,1038.389765,s15671i1487d54.jpg,885700.527406,17436.790795,868263.736611,17132.336071,2,3,232019.893392,-276527.46399,NumberSlider1487.png
1488,17159,2,0.17,0.25,0.1,0.239255,0.208049,0.220248,0.233358,1,0,3038.316659,1.898948,189.857141,843.083984,44.792488,51.511138,45.424897,48.128619,653.226843,1097.616337,1097.616337,s15671i1488d10.jpg,1034100,398288.725006,635823.252665,34625.972641,0,0,8400.735522,-51168.034343,NumberSlider1488.png
1489,17160,4,0.17,0.25,0.1,0.239255,0.208049,0.324733,0.233358,1,0,2507.124902,1.566953,326.612573,1354.541589,96.461342,110.930063,69.370571,49.850598,1027.929016,576.291656,576.291656,s15671i1489d80.jpg,1020200,414308.240964,605885.623239,34695.493809,1,0,8152.369349,-38162.842832,NumberSlider1489.png
1490,17161,2,0.17,0.25,0.1,0.422104,0.208049,0.324733,0.233358,1,0,5830.394979,3.643997,350.638097,1172.993252,67.325789,136.595259,85.369448,61.3476,822.355156,2328.700864,2328.700864,s15671i1490d10.jpg,1925300,671505.419954,1253800,64703.21593,2,0,14532.15522,-86619.086991,NumberSlider1490.png
1491,17162,4,0.17,0.25,0.1,0.422104,0.286413,0.324733,0.337843,1,0,3281.61972,2.051012,587.720259,1690.261955,173.047,255.030053,78.242301,81.400906,1102.541697,795.678882,795.678882,s15671i1491d84.jpg,1436800,488358.127933,948443.440615,39519.956312,0,1,8445.649924,-63308.286892,NumberSlider1491.png
1492,17163,2,0.17,0.25,0.1,0.254953,0.286413,0.229218,0.337843,1,0,2845.299057,1.778312,215.086003,778.621666,63.278145,56.327623,38.595186,56.88505,563.535663,1033.338696,1033.338696,s15671i1492d14.jpg,922723.568122,359393.802712,563329.76541,29862.441561,1,1,7078.179755,-57854.425503,NumberSlider1492.png
1493,17164,4,0.17,0.25,0.1,0.254953,0.214776,0.229218,0.337843,1,0,2424.547229,1.515342,330.462464,1343.802147,114.627499,137.597803,35.280515,42.956647,1013.339683,540.372541,540.372541,s15671i1493d84.jpg,1022300,387068.170692,635249.2626,29572.216295,2,1,6751.805347,-54103.18417,NumberSlider1493.png
1494,17165,2,0.17,0.25,0.1,0.437802,0.214776,0.229218,0.242328,1,0,5483.53153,3.427207,384.793748,1287.191706,96.464562,196.634011,44.57299,47.122184,902.397958,2098.169912,2098.169912,s15671i1494d16.jpg,1380900,307788.995751,1073100,22823.960128,0,2,47810.169088,-84979.785466,NumberSlider1494.png
1495,17166,4,0.17,0.25,0.1,0.437802,0.214776,0.333703,0.242328,1,0,3624.623641,2.26539,593.779799,1868.977738,155.680742,317.340669,69.957135,50.801254,1275.197939,877.822952,877.822952,s15671i1495d100.jpg,1219900,190774.859197,1029100,13271.052142,1,2,42080.608811,-50034.00275,NumberSlider1495.png
1496,17167,3,0.17,0.25,0.1,0.270651,0.29314,0.333703,0.242328,1,0,2708.361029,1.692726,301.662397,1061.235751,95.556109,88.225062,68.290351,49.590875,759.573354,823.562639,823.562639,s15671i1496d30.jpg,832498.510637,164662.251028,667836.259609,12159.050587,2,2,30483.639312,-47730.662338,NumberSlider1496.png
1497,17168,4,0.17,0.25,0.1,0.270651,0.29314,0.238189,0.242328,1,0,2789.587895,1.743492,409.224126,1498.091949,173.527891,160.214862,37.415585,38.065788,1088.867823,645.747973,645.747973,s15671i1497d100.jpg,694137.892874,-13866.149055,708004.041929,13272.412649,0,3,215906.133037,-248467.821397,NumberSlider1497.png
1498,17169,3,0.17,0.25,0.1,0.453499,0.221504,0.238189,0.346813,1,0,2343.369978,1.464606,316.995172,996.20328,63.016527,129.017788,50.878933,74.081925,679.208108,673.583349,673.583349,s15671i1498d33.jpg,570534.77095,25613.720179,544921.050771,12613.650335,1,3,165038.707826,-199927.533994,NumberSlider1498.png
1499,17170,4,0.17,0.25,0.1,0.453499,0.221504,0.238189,0.346813,1,0,2442.363483,1.526477,433.571126,1337.949736,93.557248,220.890557,55.728622,63.394698,904.378611,552.206874,552.206874,s15671i1499d112.jpg,775303.069424,4209.182118,771093.887306,11858.924419,2,3,187135.315477,-217181.48456,NumberSlider1499.png
1500,17171,3,0.17,0.25,0.1,0.286348,0.221504,0.342674,0.346813,1,0,3120.033685,1.950021,336.474902,1179.647717,85.610139,110.672104,69.675519,70.51714,843.172815,970.192984,970.192984,s15671i1500d33.jpg,1182800,453803.344181,729027.906178,41176.067871,0,0,9304.441211,-50435.536668,NumberSlider1500.png
1501,17172,4,0.17,0.25,0.1,0.286348,0.299868,0.342674,0.251298,1,0,3078.222017,1.923889,484.853822,1649.317413,192.1658,183.502005,62.991519,46.194498,1164.463591,714.452302,714.452302,s15671i1501d112.jpg,1246100,488890.866522,757198.403115,41263.2313169999,1,0,9439.443161,-42670.059783,NumberSlider1501.png
1502,17173,3,0.17,0.25,0.1,0.469197,0.299868,0.342674,0.251298,1,0,2790.950534,1.744344,447.340243,1236.707223,137.104873,214.525238,55.217021,40.493111,789.36698,777.121656,777.121656,s15671i1502d39.jpg,1136200,420900.267781,715254.861754,34794.478497,2,0,8111.648182,-44753.049159,NumberSlider1502.png
1504,17175,3,0.17,0.25,0.1,0.302046,0.228232,0.247159,0.155783,1,0,3467.207534,2.167005,338.291339,1366.280696,112.964521,149.499367,46.511482,29.315968,1027.989357,1050.463419,1050.463419,s15671i1504d45.jpg,1244000,483010.775483,760968.913308,41166.178137,1,1,9158.914657,-70811.085145,NumberSlider1504.png
1505,17176,5,0.17,0.25,0.1,0.302046,0.228232,0.247159,0.155783,1,0,3153.923129,1.971202,484.068991,1925.054769,172.472564,228.253427,51.121414,32.221586,1440.985778,614.43418,614.43418,s15671i1505d160.jpg,1417400,518149.712681,899223.086378,40262.378079,2,1,8935.443583,-69838.4189,NumberSlider1505.png
1506,17177,3,0.17,0.25,0.1,0.484895,0.156595,0.151644,0.155783,1,0,3108.795398,1.942997,390.687682,1369.648214,84.449086,261.495076,22.070546,22.672975,978.960531,869.573592,869.573592,s15671i1506d48.jpg,982063.219976,191116.583318,790946.636658,12769.28618,0,2,33322.110374,-49665.184449,NumberSlider1506.png
1507,17178,5,0.17,0.25,0.1,0.484895,0.156595,0.151644,0.155783,1,0,2854.637466,1.784148,471.451138,1722.880777,96.855689,299.911902,36.839001,37.844545,1251.429639,565.878345,565.878345,s15671i1507d165.jpg,976307.435485,166074.18323,810233.252255,11165.655227,1,2,36273.343011,-43991.618569,NumberSlider1507.png
1508,17179,3,0.17,0.25,0.1,0.484895,0.234959,0.256129,0.260268,1,0,3543.79419,2.214871,467.437071,1417.383887,117.181874,241.832995,53.776569,54.645633,949.946816,1063.205151,1063.205151,s15671i1508d51.jpg,1136500,205874.720185,930671.860822,14645.751197,2,2,37906.946444,-56106.937499,NumberSlider1508.png
1509,17180,5,0.17,0.25,0.1,0.317744,0.234959,0.256129,0.260268,1,0,3608.700089,2.255438,593.669895,2177.59071,203.334653,274.976707,57.216936,58.141599,1583.920815,715.554689,715.554689,s15671i1509d125.jpg,1005500,-45529.751733,1051000,16536.531546,0,3,292441.4879,-330899.734727,NumberSlider1509.png
1510,17181,4,0.17,0.25,0.1,0.317744,0.234959,0.256129,0.260268,1,0,2926.767289,1.82923,409.760318,1510.37077,128.04092,173.154304,53.847442,54.717652,1100.610452,708.198259,708.198259,s15671i1510d68.jpg,677594.523309,-26037.175235,703631.698544,14066.878846,1,3,228169.315007,-262391.60227,NumberSlider1510.png
1511,17182,2,0.17,0.25,0.1,0.150593,0.163323,0.160614,0.164753,1,0,4274.506,2.671566,162.52561,1019.629762,47.797239,44.071619,34.87894,35.777812,857.104152,1627.438119,1627.438119,s15671i1511d10.jpg,874548.039103,52693.087599,821854.951504,21219.682602,2,3,234812.009912,-292389.729867,NumberSlider1511.png
1512,17183,4,0.17,0.25,0.1,0.150593,0.163323,0.160614,0.164753,1,0,2162.545625,1.351591,210.360547,1329.204234,83.848225,77.312563,24.286928,24.912831,1118.843686,416.670696,416.670696,s15671i1512d80.jpg,870685.305893,378191.06069,492494.245203,29356.752722,0,0,7514.426384,-34073.778422,NumberSlider1512.png
1513,17184,2,0.17,0.25,0.1,0.333441,0.241687,0.160614,0.164753,1,0,3022.39773,1.888999,205.711068,862.893625,63.220414,87.221585,27.282977,27.986092,657.182557,1079.752053,1079.752053,s15671i1513d10.jpg,978413.903897,396924.166219,581489.737678,34251.964816,1,0,8333.649425,-50682.430212,NumberSlider1513.png
1514,17185,4,0.17,0.25,0.1,0.333441,0.241687,0.265099,0.269238,1,0,3303.784741,2.064865,514.891012,1812.798293,181.116882,249.87659,41.623816,42.273724,1297.907281,745.493224,745.493224,s15671i1514d84.jpg,1445900,525361.539275,920515.654694,43660.833033,2,0,10079.519739,-44144.873888,NumberSlider1514.png
1515,17186,2,0.17,0.25,0.1,0.16629,0.241687,0.265099,0.269238,1,0,4358.582971,2.724114,262.959035,1182.662344,101.393569,69.762876,45.545723,46.256866,919.70331,1587.960313,1587.960313,s15671i1515d14.jpg,1435900,526094.39107,909807.464609,44511.839876,0,1,10423.425792,-81512.077665,NumberSlider1515.png
1516,17187,4,0.17,0.25,0.1,0.16629,0.170051,0.169584,0.269238,1,0,2520.664083,1.575415,263.053713,1475.467762,100.688765,98.46225,24.695369,39.207328,1212.41405,522.598161,522.598161,s15671i1516d88.jpg,985757.254602,407354.42849,578402.826112,30205.563761,1,1,7149.240498,-58090.06133,NumberSlider1516.png
